Ilce,OdaSayisi,BrutM2, NetM2,BulunduguKat,BinaYasi,IsınmaTipi,KatSayisi,KrediyeUygunluk,EsyaDurumu,BanyoSayisi,YapininDurumu,Takas,SatisFiyati,TapuDurumu,Cephe
Merkezefendi,3,110,100,2. Kat,5,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1980000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,90,1. Kat,4,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2050000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,130,115,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,Kat Mülkiyeti,
Merkezefendi,4,155,145,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,1. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,115,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2300000,Kat Mülkiyeti,
Merkezefendi,5,230,200,3. Kat,5,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,4423000,Kat Mülkiyeti,
Merkezefendi,4,165,155,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,,
Merkezefendi,4,150,135,3. Kat,25,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1498000,Kat Mülkiyeti,
Merkezefendi,4,135,125,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000,Kat İrtifakı,
Merkezefendi,4,110,100,3. Kat,4,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2599000,,
Merkezefendi,3,120,110,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2700000,,
Merkezefendi,4,220,200,4. Kat,10,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4100000,Kat Mülkiyeti,
Merkezefendi,4,180,165,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,160,150,3. Kat,5,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Evet,2075000,Kat İrtifakı,
Merkezefendi,4,140,135,3. Kat,13,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2399000,Kat Mülkiyeti,
Merkezefendi,3,70,60,0. Kat,0,Kat Kaloriferi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2200000,Kat Mülkiyeti,"Güney, Batı"
Merkezefendi,4,150,145,3. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4200000,Kat Mülkiyeti,
Merkezefendi,3,105,95,0. Kat,11,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,2500000,Kat İrtifakı,Güney
Merkezefendi,4,160,150,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,220,200,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,135,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000,Kat Mülkiyeti,
Merkezefendi,5,230,190,4. Kat,5,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Evet,3000000,Kat Mülkiyeti,
Merkezefendi,3,105,95,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2300000,,
Merkezefendi,3,120,110,2. Kat,5,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1850000,,
Merkezefendi,4,165,150,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5000000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,165,160,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,,
Merkezefendi,4,175,145,3. Kat,0,Kombi,5,Uygun değil,Eşyalı Değil,1,Sıfır,Hayır,3600000,Kat İrtifakı,
Merkezefendi,4,130,120,1. Kat,6,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2150000,Kat İrtifakı,
Merkezefendi,4,165,145,1. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3900000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,95,2. Kat,3,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,3400000,Kat Mülkiyeti,
Merkezefendi,4,160,155,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,125,100,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,230,200,3. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000,Kat Mülkiyeti,
Merkezefendi,4,175,165,1. Kat,21,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2750000,,
Merkezefendi,3,125,115,2. Kat,7,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2050000,,
Merkezefendi,5,220,200,3. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000,Kat Mülkiyeti,
Merkezefendi,4,185,175,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4150000,,
Merkezefendi,4,170,160,1. Kat,0,Yerden Isıtma,4,Uygun,Bilinmiyor,2,Sıfır,Evet,3300000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,4200000,,
Merkezefendi,3,110,100,0. Kat,15,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2000000,,
Merkezefendi,3,98,85,0. Kat,6,Kombi,3,Bilinmiyor,Bilinmiyor,1,İkinci El,Bilinmiyor,1935000,,
Merkezefendi,3,100,90,0. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1800000,Kat İrtifakı,
Merkezefendi,3,115,110,0. Kat,14,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1995000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,145,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3300000,Kat İrtifakı,
Merkezefendi,5,200,190,1. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000,Kat Mülkiyeti,
Merkezefendi,4,160,150,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,4000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,125,110,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2800000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,2. Kat,6,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1390000,Kat Mülkiyeti,
Merkezefendi,4,170,160,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3200000,,
Merkezefendi,2,45,40,-1. Kat,8,Yerden Isıtma,3,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,650000,,
Merkezefendi,3,120,100,5. Kat,20,Kombi,5,Bilinmiyor,Eşyalı Değil,1,İkinci El,Bilinmiyor,1550000,,
Merkezefendi,3,80,78,0. Kat,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1250000,,Batı
Merkezefendi,2,55,50,6. Kat,4,Yerden Isıtma,7,Uygun,Eşyalı,1,İkinci El,Hayır,1330000,Kat Mülkiyeti,
Merkezefendi,4,170,160,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3700000,,
Merkezefendi,3,105,100,2. Kat,7,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1900000,,
Merkezefendi,3,110,100,2. Kat,3,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1739000,Kat İrtifakı,"Güney, Doğu, Batı"
Merkezefendi,4,180,170,2. Kat,4,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,3250000,,
Merkezefendi,4,155,140,5. Kat,30,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2350000,Kat İrtifakı,
Merkezefendi,4,130,120,4. Kat,35,Kombi,4,Uygun,Bilinmiyor,1,İkinci El,Evet,1650000,Kat İrtifakı,
Merkezefendi,5,210,190,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5750000,Kat Mülkiyeti,
Merkezefendi,4,180,175,2. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,135,110,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2650000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,175,165,2. Kat,0,Kombi,2,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4250000,,
Merkezefendi,3,120,110,0. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000,,
Merkezefendi,3,130,125,2. Kat,26,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1450000,Kat Mülkiyeti,
Merkezefendi,3,120,105,3. Kat,3,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1950000,,
Merkezefendi,5,180,160,4. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3999000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,125,120,2. Kat,35,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1550000,Kat Mülkiyeti,"Güney, Doğu, Batı"
Merkezefendi,3,125,124,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,90,1. Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000,,
Merkezefendi,5,185,177,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5750000,Kat Mülkiyeti,
Merkezefendi,4,170,160,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,4400000,Kat Mülkiyeti,Güney
Merkezefendi,4,145,130,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000,Kat Mülkiyeti,"Doğu, Batı"
Merkezefendi,4,240,210,17. Kat,12,Merkezi (Pay Ölçer),17,Uygun,Eşyalı Değil,2,İkinci El,Evet,3050000,Kat Mülkiyeti,"Kuzey, Batı"
Merkezefendi,2,50,45,3. Kat,0,Yerden Isıtma,5,Uygun,Bilinmiyor,1,Sıfır,Bilinmiyor,1590000,,
Merkezefendi,4,135,125,5. Kat,26,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1750000,,
Merkezefendi,3,125,115,1. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,4. Kat,5,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,1300000,,
Merkezefendi,3,107,90,2. Kat,0,Yerden Isıtma,4,Uygun değil,Eşyalı Değil,1,Sıfır,Evet,2500000,Kat Mülkiyeti,"Güney, Batı"
Merkezefendi,3,95,85,5. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,9750000,Kat İrtifakı,
Merkezefendi,3,100,95,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2500000,,
Merkezefendi,4,150,145,3. Kat,30,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3099000,Kat Mülkiyeti,
Merkezefendi,4,170,150,3. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,
Merkezefendi,4,155,145,1. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4750000,Kat Mülkiyeti,
Merkezefendi,4,135,125,2. Kat,12,Kombi,4,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,3450000,,
Merkezefendi,5,215,196,2. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,8500000,Kat Mülkiyeti,
Merkezefendi,3,130,120,3. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,1,48,45,-2. Kat,0,Kombi,2,Bilinmiyor,Eşyalı Değil,1,Sıfır,Bilinmiyor,1700000,,
Merkezefendi,3,130,129,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2800000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,65,60,2. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1850000,,
Merkezefendi,3,110,100,3. Kat,0,Yerden Isıtma,6,Uygun,Eşyalı Değil,1,Sıfır,Evet,1800000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,1. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2300000,,
Merkezefendi,3,110,100,1. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2300000,,
Merkezefendi,4,170,160,4. Kat,27,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3390000,,
Merkezefendi,2,60,55,2. Kat,6,Kombi,2,Uygun,Eşyalı,1,İkinci El,Hayır,1175000,Kat İrtifakı,"Kuzey, Doğu"
Merkezefendi,5,145,107,3. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3000000,Kat Mülkiyeti,Kuzey
Merkezefendi,4,135,120,2. Kat,12,Kombi,4,Uygun,Bilinmiyor,1,İkinci El,Bilinmiyor,3490000,,
Merkezefendi,5,220,196,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,7600000,Kat Mülkiyeti,
Merkezefendi,3,120,110,3. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,130,120,3. Kat,26,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2050000,Kat Mülkiyeti,
Merkezefendi,2,65,50,3. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1499000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,139,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,115,100,3. Kat,0,Yerden Isıtma,6,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2300000,,
Merkezefendi,2,55,50,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Evet,1575000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,55,50,0. Kat,16,Kombi,5,Uygun,Eşyalı,1,İkinci El,Hayır,1295000,Kat Mülkiyeti,
Merkezefendi,5,220,200,3. Kat,8,Kombi,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,2870000,,
Merkezefendi,5,220,196,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,7600000,Kat Mülkiyeti,
Merkezefendi,4,170,160,3. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,6200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,50,45,2. Kat,3,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Evet,1499000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,6,350,325,5. Kat,5,Yerden Isıtma,5,Uygun,Eşyalı Değil,3,İkinci El,Evet,8500000,Kat Mülkiyeti,"Kuzey, Güney"
Merkezefendi,3,60,55,3. Kat,5,Kombi,4,Uygun,Eşyalı,1,İkinci El,Evet,1399000,Kat Mülkiyeti,
Merkezefendi,3,130,129,0. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2450000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,135,120,2. Kat,21,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2450000,Kat Mülkiyeti,Kuzey
Merkezefendi,3,130,125,0. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1850000,,
Merkezefendi,3,120,110,1. Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,140,135,0. Kat,15,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1720000,,
Merkezefendi,4,155,150,3. Kat,1,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,4250000,,
Merkezefendi,11,325,300,3. Kat,5,Kombi,3,Bilinmiyor,Eşyalı Değil,3,Sıfır,Evet,3750000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2500000,Kat Mülkiyeti,Güney
Merkezefendi,4,130,120,4. Kat,12,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2500000,Kat Mülkiyeti,Kuzey
Merkezefendi,4,145,140,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3600000,,
Merkezefendi,1,40,35,-1. Kat,10,Merkezi,5,Uygun,Eşyalı,1,İkinci El,Evet,700000,Kat Mülkiyeti,
Merkezefendi,3,125,100,0. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000,Kat Mülkiyeti,Güney
Merkezefendi,3,60,50,3. Kat,0,Yerden Isıtma,6,Uygun,Eşyalı Değil,1,İkinci El,Evet,1350000,Kat Mülkiyeti,
Merkezefendi,3,120,110,0. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1950000,,
Merkezefendi,3,115,100,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1700000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,95,0. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2000000,,
Merkezefendi,4,160,130,1. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3500000,,
Merkezefendi,2,55,50,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1250000,Kat Mülkiyeti,
Merkezefendi,4,150,145,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,115,110,1. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2750000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,108,2. Kat,1,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2500000,Kat Mülkiyeti,Güney
Merkezefendi,4,97,96,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2500000,,
Merkezefendi,3,120,100,1. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000,Kat Mülkiyeti,Doğu
Merkezefendi,5,215,196,0. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,12500000,Kat Mülkiyeti,
Merkezefendi,3,120,110,0. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1900000,,
Merkezefendi,3,110,100,2. Kat,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2250000,,
Merkezefendi,3,100,80,2. Kat,3,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2150000,Kat Mülkiyeti,Güney
Merkezefendi,3,100,90,2. Kat,5,Yerden Isıtma,3,Uygun,Eşyalı,1,İkinci El,Evet,1450000,Kat Mülkiyeti,"Kuzey, Doğu, Batı"
Merkezefendi,2,58,50,0. Kat,8,Kombi,3,Uygun,Eşyalı,1,İkinci El,Hayır,1220000,Kat Mülkiyeti,
Merkezefendi,4,165,155,2. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3550000,Kat Mülkiyeti,Güney
Merkezefendi,5,200,190,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,3,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,110,100,1. Kat,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2250000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,165,155,1. Kat,1,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3550000,Kat Mülkiyeti,Güney
Merkezefendi,4,165,155,1. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3290000,,
Merkezefendi,4,150,140,3. Kat,3,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,İkinci El,Hayır,2990000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,160,4. Kat,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3950000,,
Merkezefendi,3,65,60,3. Kat,5,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Bilinmiyor,1380000,Kat Mülkiyeti,
Merkezefendi,3,85,80,3. Kat,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1800000,,
Merkezefendi,3,120,110,0. Kat,6,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2100000,,
Merkezefendi,4,160,155,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,180,150,2. Kat,25,Merkezi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,2100000,Kat Mülkiyeti,Güney
Merkezefendi,3,100,80,2. Kat,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2200000,Kat Mülkiyeti,Kuzey
Merkezefendi,3,100,97,0. Kat,10,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1700000,Kat Mülkiyeti,
Merkezefendi,2,80,77,21. Kat,4,Merkezi (Pay Ölçer),29,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2400000,Kat Mülkiyeti,"Güney, Batı"
Merkezefendi,3,120,110,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3500000,Kat Mülkiyeti,
Merkezefendi,4,160,150,2. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,2800000,,
Merkezefendi,4,140,130,4. Kat,20,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2100000,,
Merkezefendi,4,145,135,4. Kat,31,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1700000,Kat Mülkiyeti,
Merkezefendi,4,140,135,2. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4000000,,
Merkezefendi,3,120,110,3. Kat,3,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1580000,,
Merkezefendi,4,170,165,4. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,145,2. Kat,5,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,3199000,Kat Mülkiyeti,
Merkezefendi,3,125,110,3. Kat,31,Soba,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1190000,Kat Mülkiyeti,"Kuzey, Güney"
Merkezefendi,4,150,145,1. Kat,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3100000,,
Merkezefendi,3,110,100,2. Kat,3,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1950000,Kat Mülkiyeti,
Merkezefendi,3,130,110,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2300000,Kat Mülkiyeti,
Merkezefendi,3,130,125,2. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3100000,,
Merkezefendi,3,130,120,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2200000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,165,3. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5250000,Kat Mülkiyeti,Güney
Merkezefendi,3,120,115,0. Kat,12,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2180000,Kat Mülkiyeti,
Merkezefendi,4,135,134,3. Kat,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3300000,Kat Mülkiyeti,
Merkezefendi,2,79,65,2. Kat,8,Kombi,2,Uygun,Eşyalı,1,İkinci El,Hayır,1400000,Kat Mülkiyeti,
Merkezefendi,3,100,85,2. Kat,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000,Kat İrtifakı,
Merkezefendi,3,50,45,2. Kat,0,Kombi,4,Uygun,Eşyalı,1,Sıfır,Evet,1550000,Kat Mülkiyeti,"Doğu, Batı"
Merkezefendi,4,200,180,2. Kat,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6500000,,
